Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 324_T5_trypsin,Area 324_T5_trypsin,#Peptides,#Unique,#Spec 324_T5_trypsin,PTM,Avg. Mass,Description
113,22646,Thalassiosira_weissflogii_0203628728,30.09,0,0,,0,0,0,,132201,Thalassiosira_weissflogii_0203628728
116,20685,Thalassiosira_weissflogii_0203290902,29.90,0,0,,0,0,0,,179918,Thalassiosira_weissflogii_0203290902
116,20686,Thalassiosira_weissflogii_0171417068,29.90,0,0,,0,0,0,,182574,Thalassiosira_weissflogii_0171417068
116,20687,Thalassiosira_weissflogii_0203475404,29.90,0,0,,0,0,0,,179065,Thalassiosira_weissflogii_0203475404
116,20688,Thalassiosira_weissflogii_0201800324,29.90,0,0,,0,0,0,,180986,Thalassiosira_weissflogii_0201800324
116,20689,Thalassiosira_weissflogii_0203201786,29.90,0,0,,0,0,0,,181154,Thalassiosira_weissflogii_0203201786
124,205,Thalassiosira_weissflogii_0203323600,29.64,2,2,7.36E3,1,1,1,,62910,Thalassiosira_weissflogii_0203323600
124,206,Thalassiosira_weissflogii_0203107868,29.64,2,2,7.36E3,1,1,1,,64828,Thalassiosira_weissflogii_0203107868
124,207,Thalassiosira_weissflogii_0203169094,29.64,2,2,7.36E3,1,1,1,,67934,Thalassiosira_weissflogii_0203169094
124,209,tr|A0A089VP72|A0A089VP72_THAWE,29.64,2,2,7.36E3,1,1,1,,69843,ATP-dependent zinc metalloprotease FtsH OS=Thalassiosira weissflogii OX=1577725 GN=ftsH PE=3 SV=1
124,547,Thalassiosira_weissflogii_0203593312,29.64,19,19,7.36E3,1,1,1,,6021,Thalassiosira_weissflogii_0203593312
145,65,tr|A0A089VQJ6|A0A089VQJ6_THAWE,29.44,10,10,3.81E5,1,1,2,Carbamidomethylation,8798,Photosystem I iron-sulfur center OS=Thalassiosira weissflogii OX=1577725 GN=psaC PE=3 SV=1
526,20658,Thalassiosira_weissflogii_0203613400,29.32,1,1,5.19E4,1,1,1,,109203,Thalassiosira_weissflogii_0203613400
526,20664,Thalassiosira_weissflogii_0203327198,29.32,18,18,5.19E4,1,1,1,,6504,Thalassiosira_weissflogii_0203327198
526,20665,Thalassiosira_weissflogii_0203266738,29.32,14,14,5.19E4,1,1,1,,7990,Thalassiosira_weissflogii_0203266738
137,4644,Thalassiosira_weissflogii_0171357578,28.60,0,0,,0,0,0,,318809,Thalassiosira_weissflogii_0171357578
137,4621,Thalassiosira_weissflogii_0203290582,28.60,0,0,,0,0,0,,266035,Thalassiosira_weissflogii_0203290582
101,572,Thalassiosira_weissflogii_0171329028,28.48,7,7,2.03E5,1,1,2,,14508,Thalassiosira_weissflogii_0171329028
101,573,Thalassiosira_weissflogii_0203183264,28.48,7,7,2.03E5,1,1,2,,14753,Thalassiosira_weissflogii_0203183264
101,574,Thalassiosira_weissflogii_0203138818,28.48,5,5,2.03E5,1,1,2,,19684,Thalassiosira_weissflogii_0203138818
101,575,Thalassiosira_weissflogii_0203104222,28.48,5,5,2.03E5,1,1,2,,19970,Thalassiosira_weissflogii_0203104222
373,181,Thalassiosira_weissflogii_0203505436,28.42,2,2,1.2E5,1,1,1,,38962,Thalassiosira_weissflogii_0203505436
527,619,Thalassiosira_weissflogii_0201800228,28.36,3,3,1.22E5,1,1,1,Carbamidomethylation,29854,Thalassiosira_weissflogii_0201800228
527,620,Thalassiosira_weissflogii_0203350294,28.36,3,3,1.22E5,1,1,1,Carbamidomethylation,30901,Thalassiosira_weissflogii_0203350294
527,621,Thalassiosira_weissflogii_0203627548,28.36,3,3,1.22E5,1,1,1,Carbamidomethylation,33393,Thalassiosira_weissflogii_0203627548
527,556,Thalassiosira_weissflogii_0203505014,28.36,2,2,1.22E5,1,1,1,Carbamidomethylation,38156,Thalassiosira_weissflogii_0203505014
150,726,Thalassiosira_weissflogii_0203139872,28.00,0,0,,0,0,0,,106062,Thalassiosira_weissflogii_0203139872
175,20834,Thalassiosira_weissflogii_0171431870,27.86,0,0,,0,0,0,,71120,Thalassiosira_weissflogii_0171431870
175,20837,Thalassiosira_weissflogii_0171391826,27.86,0,0,,0,0,0,,80158,Thalassiosira_weissflogii_0171391826
79,4364,Thalassiosira_weissflogii_0201806480,27.78,0,0,,0,0,0,,60889,Thalassiosira_weissflogii_0201806480
146,20752,Thalassiosira_weissflogii_0203233686,27.70,0,0,,0,0,0,,91941,Thalassiosira_weissflogii_0203233686
83,20840,Thalassiosira_weissflogii_0203138256,27.28,0,0,,0,0,0,,368514,Thalassiosira_weissflogii_0203138256
83,1405,Thalassiosira_weissflogii_0203262022,27.28,0,0,,0,0,0,,369152,Thalassiosira_weissflogii_0203262022
83,1406,Thalassiosira_weissflogii_0201772066,27.28,0,0,,0,0,0,,369289,Thalassiosira_weissflogii_0201772066
83,1355,Thalassiosira_weissflogii_0203509200,27.28,0,0,,0,0,0,,492139,Thalassiosira_weissflogii_0203509200
83,1403,Thalassiosira_weissflogii_0203600942,27.28,0,0,,0,0,0,,349078,Thalassiosira_weissflogii_0203600942
131,20790,Thalassiosira_weissflogii_0203258570,26.97,0,0,,0,0,0,,16419,Thalassiosira_weissflogii_0203258570
607,20660,Thalassiosira_weissflogii_0203307680,26.64,9,9,5.6E4,1,1,1,,10860,Thalassiosira_weissflogii_0203307680
437,46997,Thalassiosira_weissflogii_0203231144,26.48,1,1,1.54E5,1,1,1,,122308,Thalassiosira_weissflogii_0203231144
437,259770,Thalassiosira_weissflogii_0203403018,26.48,3,3,1.54E5,1,1,1,,32967,Thalassiosira_weissflogii_0203403018
106,797,Thalassiosira_weissflogii_0171353582,26.37,4,4,4.41E4,1,1,1,,21566,Thalassiosira_weissflogii_0171353582
106,792,Thalassiosira_weissflogii_0203516754,26.37,5,5,4.41E4,1,1,1,,15610,Thalassiosira_weissflogii_0203516754
106,793,Thalassiosira_weissflogii_0203175358,26.37,4,4,4.41E4,1,1,1,,17485,Thalassiosira_weissflogii_0203175358
106,794,Thalassiosira_weissflogii_0201842888,26.37,4,4,4.41E4,1,1,1,,17712,Thalassiosira_weissflogii_0201842888
106,795,Thalassiosira_weissflogii_0203350314,26.37,4,4,4.41E4,1,1,1,,17821,Thalassiosira_weissflogii_0203350314
106,796,Thalassiosira_weissflogii_0171384348,26.37,4,4,4.41E4,1,1,1,,20512,Thalassiosira_weissflogii_0171384348
166,20853,Thalassiosira_weissflogii_0201861592,26.20,0,0,,0,0,0,,101055,Thalassiosira_weissflogii_0201861592
107,20676,Thalassiosira_weissflogii_0171371422,25.82,2,2,5.01E5,1,1,1,,36579,Thalassiosira_weissflogii_0171371422
172,681,Thalassiosira_weissflogii_0171431286,25.69,3,3,2.08E4,1,1,1,,31106,Thalassiosira_weissflogii_0171431286
91,243,Thalassiosira_weissflogii_0203264358,25.54,0,0,,0,0,0,,21360,Thalassiosira_weissflogii_0203264358
289,1695,Thalassiosira_weissflogii_0203537214,25.42,0,0,2.67E5,1,1,1,,241247,Thalassiosira_weissflogii_0203537214
289,1694,Thalassiosira_weissflogii_0203353880,25.42,0,0,2.67E5,1,1,1,,233689,Thalassiosira_weissflogii_0203353880
284,20692,Thalassiosira_weissflogii_0203290838,25.23,1,1,7.55E2,1,1,1,Oxidation (M),107458,Thalassiosira_weissflogii_0203290838
284,20697,Thalassiosira_weissflogii_0203627868,25.23,1,1,7.55E2,1,1,1,Oxidation (M),108421,Thalassiosira_weissflogii_0203627868
284,20698,Thalassiosira_weissflogii_0203321824,25.23,1,1,7.55E2,1,1,1,Oxidation (M),109190,Thalassiosira_weissflogii_0203321824
284,20699,Thalassiosira_weissflogii_0203569810,25.23,1,1,7.55E2,1,1,1,Oxidation (M),110111,Thalassiosira_weissflogii_0203569810
284,20700,Thalassiosira_weissflogii_0201770266,25.23,1,1,7.55E2,1,1,1,Oxidation (M),111278,Thalassiosira_weissflogii_0201770266
284,20701,Thalassiosira_weissflogii_0203136130,25.23,1,1,7.55E2,1,1,1,Oxidation (M),111603,Thalassiosira_weissflogii_0203136130
284,20702,Thalassiosira_weissflogii_0171448820,25.23,1,1,7.55E2,1,1,1,Oxidation (M),112680,Thalassiosira_weissflogii_0171448820
284,20703,Thalassiosira_weissflogii_0203168368,25.23,1,1,7.55E2,1,1,1,Oxidation (M),112955,Thalassiosira_weissflogii_0203168368
284,20704,Thalassiosira_weissflogii_0171418572,25.23,1,1,7.55E2,1,1,1,Oxidation (M),113630,Thalassiosira_weissflogii_0171418572
284,20693,Thalassiosira_weissflogii_0203443380,25.23,1,1,7.55E2,1,1,1,Oxidation (M),113507,Thalassiosira_weissflogii_0203443380
284,20709,Thalassiosira_weissflogii_0201781744,25.23,1,1,7.55E2,1,1,1,Oxidation (M),72444,Thalassiosira_weissflogii_0201781744
80,271,Thalassiosira_weissflogii_0171334830,25.02,2,2,1.05E5,1,1,2,,46966,Thalassiosira_weissflogii_0171334830
80,272,Thalassiosira_weissflogii_0201828982,25.02,2,2,1.05E5,1,1,2,,51037,Thalassiosira_weissflogii_0201828982
80,282,tr|Q5U9J1|Q5U9J1_THAWE,25.02,4,4,1.05E5,1,1,2,,32274,Delta carbonic anhydrase OS=Thalassiosira weissflogii OX=1577725 GN=ca1 PE=2 SV=1
80,277,tr|Q6V8K7|Q6V8K7_THAWE,25.02,3,3,1.05E5,1,1,2,,33929,Intracellular carbonic anhydrase OS=Thalassiosira weissflogii OX=1577725 PE=2 SV=1
80,526,Thalassiosira_weissflogii_0203514648,25.02,3,3,1.05E5,1,1,2,,36970,Thalassiosira_weissflogii_0203514648
80,269,Thalassiosira_weissflogii_0171369502,25.02,2,2,1.05E5,1,1,2,,45293,Thalassiosira_weissflogii_0171369502
80,270,Thalassiosira_weissflogii_0203135528,25.02,2,2,1.05E5,1,1,2,,46540,Thalassiosira_weissflogii_0203135528
80,273,Thalassiosira_weissflogii_0201801470,25.02,2,2,1.05E5,1,1,2,,54899,Thalassiosira_weissflogii_0201801470
123,508,Thalassiosira_weissflogii_0203448720,24.83,0,0,,0,0,0,,22090,Thalassiosira_weissflogii_0203448720
435,9027,Thalassiosira_weissflogii_0203168574,24.53,1,1,3.15E4,1,1,1,,51258,Thalassiosira_weissflogii_0203168574
435,9028,Thalassiosira_weissflogii_0171371102,24.53,1,1,3.15E4,1,1,1,,59979,Thalassiosira_weissflogii_0171371102
435,9961,Thalassiosira_weissflogii_0203383924,24.53,1,1,3.15E4,1,1,1,,53476,Thalassiosira_weissflogii_0203383924
435,9029,Thalassiosira_weissflogii_0203486780,24.53,1,1,3.15E4,1,1,1,,70023,Thalassiosira_weissflogii_0203486780
435,9962,Thalassiosira_weissflogii_0203106098,24.53,1,1,3.15E4,1,1,1,,72353,Thalassiosira_weissflogii_0203106098
301,1045,Thalassiosira_weissflogii_0171389254,24.48,0,0,1.71E5,1,1,1,,200878,Thalassiosira_weissflogii_0171389254
322,20663,Thalassiosira_weissflogii_0203449802,24.32,2,2,5.61E4,1,1,1,,36337,Thalassiosira_weissflogii_0203449802
528,66780,Thalassiosira_weissflogii_0203418192,24.29,1,1,5.39E3,1,1,1,,111582,Thalassiosira_weissflogii_0203418192
394,20681,Thalassiosira_weissflogii_0203188974,24.14,1,1,3.83E5,1,1,1,,91010,Thalassiosira_weissflogii_0203188974
323,249,Thalassiosira_weissflogii_0203359074,24.11,7,7,5.83E4,1,1,1,,12879,Thalassiosira_weissflogii_0203359074
139,9731,Thalassiosira_weissflogii_0203630410,24.08,0,0,,0,0,0,,177343,Thalassiosira_weissflogii_0203630410
139,21249,Thalassiosira_weissflogii_0201830836,24.08,0,0,,0,0,0,,170341,Thalassiosira_weissflogii_0201830836
529,644,Thalassiosira_weissflogii_0203277612,23.01,0,0,,0,0,0,,5756,Thalassiosira_weissflogii_0203277612
111,168,Thalassiosira_weissflogii_0171330038,22.90,0,0,,0,0,0,,24078,Thalassiosira_weissflogii_0171330038
112,20696,Thalassiosira_weissflogii_0203506864,22.87,0,0,,0,0,0,,198363,Thalassiosira_weissflogii_0203506864
334,1767,Thalassiosira_weissflogii_0171448400,22.55,0,0,,0,0,0,,173150,Thalassiosira_weissflogii_0171448400
334,1768,Thalassiosira_weissflogii_0201769670,22.55,0,0,,0,0,0,,173434,Thalassiosira_weissflogii_0201769670
334,1770,Thalassiosira_weissflogii_0203413058,22.55,0,0,,0,0,0,,179489,Thalassiosira_weissflogii_0203413058
334,21058,Thalassiosira_weissflogii_0203475858,22.55,0,0,,0,0,0,,179432,Thalassiosira_weissflogii_0203475858
334,1561,Thalassiosira_weissflogii_0203259732,22.55,0,0,,0,0,0,,181817,Thalassiosira_weissflogii_0203259732
334,1563,Thalassiosira_weissflogii_0201832422,22.55,0,0,,0,0,0,,189957,Thalassiosira_weissflogii_0201832422
334,1397,Thalassiosira_weissflogii_0203290104,22.55,0,0,,0,0,0,,197852,Thalassiosira_weissflogii_0203290104
334,21645,Thalassiosira_weissflogii_0203136182,22.55,0,0,,0,0,0,,121137,Thalassiosira_weissflogii_0203136182
386,20964,Thalassiosira_weissflogii_0203334804,22.31,0,0,,0,0,0,,67666,Thalassiosira_weissflogii_0203334804
262,20659,Thalassiosira_weissflogii_0201752134,22.07,0,0,,0,0,0,,55742,Thalassiosira_weissflogii_0201752134
262,20710,Thalassiosira_weissflogii_0203109366,22.07,0,0,,0,0,0,,112639,Thalassiosira_weissflogii_0203109366
262,20711,Thalassiosira_weissflogii_0203384892,22.07,0,0,,0,0,0,,116256,Thalassiosira_weissflogii_0203384892
262,20712,Thalassiosira_weissflogii_0203262336,22.07,0,0,,0,0,0,,117443,Thalassiosira_weissflogii_0203262336
262,754,Thalassiosira_weissflogii_0201833818,22.07,0,0,,0,0,0,,117700,Thalassiosira_weissflogii_0201833818
189,20694,Thalassiosira_weissflogii_0203337808,21.92,0,0,,0,0,0,,37925,Thalassiosira_weissflogii_0203337808
324,20730,Thalassiosira_weissflogii_0201815090,21.71,0,0,,0,0,0,,16243,Thalassiosira_weissflogii_0201815090
324,20734,Thalassiosira_weissflogii_0203474998,21.71,0,0,,0,0,0,,95749,Thalassiosira_weissflogii_0203474998
324,20731,Thalassiosira_weissflogii_0203596912,21.71,0,0,,0,0,0,,53863,Thalassiosira_weissflogii_0203596912
324,20732,Thalassiosira_weissflogii_0201769120,21.71,0,0,,0,0,0,,55333,Thalassiosira_weissflogii_0201769120
324,20733,Thalassiosira_weissflogii_0203446058,21.71,0,0,,0,0,0,,58694,Thalassiosira_weissflogii_0203446058
374,20721,Thalassiosira_weissflogii_0203444060,21.54,0,0,,0,0,0,,75683,Thalassiosira_weissflogii_0203444060
374,20722,Thalassiosira_weissflogii_0171398672,21.54,0,0,,0,0,0,,76827,Thalassiosira_weissflogii_0171398672
374,20723,Thalassiosira_weissflogii_0201802850,21.54,0,0,,0,0,0,,77234,Thalassiosira_weissflogii_0201802850
376,9109,Thalassiosira_weissflogii_0203288886,21.28,0,0,,0,0,0,,81822,Thalassiosira_weissflogii_0203288886
376,20843,Thalassiosira_weissflogii_0203567726,21.28,0,0,,0,0,0,,86614,Thalassiosira_weissflogii_0203567726
376,20844,Thalassiosira_weissflogii_0171448894,21.28,0,0,,0,0,0,,87810,Thalassiosira_weissflogii_0171448894
376,20845,Thalassiosira_weissflogii_0171385958,21.28,0,0,,0,0,0,,87742,Thalassiosira_weissflogii_0171385958
376,20838,Thalassiosira_weissflogii_0201799654,21.28,0,0,,0,0,0,,93962,Thalassiosira_weissflogii_0201799654
385,1717,Thalassiosira_weissflogii_0203080546,21.24,0,0,,0,0,0,,242118,Thalassiosira_weissflogii_0203080546
385,1623,Thalassiosira_weissflogii_0203600164,21.24,0,0,,0,0,0,,244341,Thalassiosira_weissflogii_0203600164
531,925,Thalassiosira_weissflogii_0203471794,21.23,0,0,,0,0,0,,52058,Thalassiosira_weissflogii_0203471794
86,2457,Thalassiosira_weissflogii_0203443838,21.21,0,0,,0,0,0,,184787,Thalassiosira_weissflogii_0203443838
86,24208,Thalassiosira_weissflogii_0203229854,21.21,0,0,,0,0,0,,30955,Thalassiosira_weissflogii_0203229854
375,392,Thalassiosira_weissflogii_0171385242,21.19,0,0,,0,0,0,,74276,Thalassiosira_weissflogii_0171385242
375,393,Thalassiosira_weissflogii_0203599302,21.19,0,0,,0,0,0,,74659,Thalassiosira_weissflogii_0203599302
375,394,Thalassiosira_weissflogii_0201770288,21.19,0,0,,0,0,0,,74792,Thalassiosira_weissflogii_0201770288
375,590,Thalassiosira_weissflogii_0171407656,21.19,0,0,,0,0,0,,11201,Thalassiosira_weissflogii_0171407656
151,20920,Thalassiosira_weissflogii_0171447254,21.15,0,0,,0,0,0,,75980,Thalassiosira_weissflogii_0171447254
151,4116,Thalassiosira_weissflogii_0171384874,21.15,0,0,,0,0,0,,80644,Thalassiosira_weissflogii_0171384874
333,20865,Thalassiosira_weissflogii_0203537830,21.14,0,0,,0,0,0,,81624,Thalassiosira_weissflogii_0203537830
333,20867,Thalassiosira_weissflogii_0201770706,21.14,0,0,,0,0,0,,141087,Thalassiosira_weissflogii_0201770706
333,20868,Thalassiosira_weissflogii_0171386360,21.14,0,0,,0,0,0,,150490,Thalassiosira_weissflogii_0171386360
333,20869,Thalassiosira_weissflogii_0203446434,21.14,0,0,,0,0,0,,156516,Thalassiosira_weissflogii_0203446434
333,20876,Thalassiosira_weissflogii_0201864748,21.14,0,0,,0,0,0,,61822,Thalassiosira_weissflogii_0201864748
333,20866,Thalassiosira_weissflogii_0203570862,21.14,0,0,,0,0,0,,117316,Thalassiosira_weissflogii_0203570862
608,1947,Thalassiosira_weissflogii_0171353276,21.12,0,0,,0,0,0,,15562,Thalassiosira_weissflogii_0171353276
608,1948,Thalassiosira_weissflogii_0203447828,21.12,0,0,,0,0,0,,36129,Thalassiosira_weissflogii_0203447828
608,1950,Thalassiosira_weissflogii_0203353294,21.12,0,0,,0,0,0,,44355,Thalassiosira_weissflogii_0203353294
608,1951,Thalassiosira_weissflogii_0201800450,21.12,0,0,,0,0,0,,51629,Thalassiosira_weissflogii_0201800450
608,1952,Thalassiosira_weissflogii_0201771196,21.12,0,0,,0,0,0,,54906,Thalassiosira_weissflogii_0201771196
608,1961,Thalassiosira_weissflogii_0201831306,21.12,0,0,,0,0,0,,68508,Thalassiosira_weissflogii_0201831306
608,1962,Thalassiosira_weissflogii_0203477946,21.12,0,0,,0,0,0,,68858,Thalassiosira_weissflogii_0203477946
454,4022,Thalassiosira_weissflogii_0203106886,20.87,0,0,,0,0,0,,180785,Thalassiosira_weissflogii_0203106886
454,4034,Thalassiosira_weissflogii_0203232208,20.87,0,0,,0,0,0,,220238,Thalassiosira_weissflogii_0203232208
237,22969,Thalassiosira_weissflogii_0201803736,20.71,0,0,,0,0,0,,74111,Thalassiosira_weissflogii_0201803736
436,20742,Thalassiosira_weissflogii_0203291290,20.70,0,0,,0,0,0,,55237,Thalassiosira_weissflogii_0203291290
436,20741,Thalassiosira_weissflogii_0201800236,20.70,0,0,,0,0,0,,57604,Thalassiosira_weissflogii_0201800236
436,20743,Thalassiosira_weissflogii_0203351612,20.70,0,0,,0,0,0,,57084,Thalassiosira_weissflogii_0203351612
348,3459,Thalassiosira_weissflogii_0203385684,20.40,0,0,,0,0,0,,147108,Thalassiosira_weissflogii_0203385684
348,62957,Thalassiosira_weissflogii_0203570544,20.40,0,0,,0,0,0,,149690,Thalassiosira_weissflogii_0203570544
169,27809,Thalassiosira_weissflogii_0171420238,20.30,0,0,,0,0,0,,184990,Thalassiosira_weissflogii_0171420238
264,20969,Thalassiosira_weissflogii_0203474908,20.23,0,0,,0,0,0,,212623,Thalassiosira_weissflogii_0203474908
264,22216,Thalassiosira_weissflogii_0171370526,20.23,0,0,,0,0,0,,199260,Thalassiosira_weissflogii_0171370526
264,21667,Thalassiosira_weissflogii_0171428484,20.23,0,0,,0,0,0,,93072,Thalassiosira_weissflogii_0171428484
264,22863,Thalassiosira_weissflogii_0203262262,20.23,0,0,,0,0,0,,68953,Thalassiosira_weissflogii_0203262262
264,173122,Thalassiosira_weissflogii_0203600442,20.23,0,0,,0,0,0,,73042,Thalassiosira_weissflogii_0203600442
312,21717,Thalassiosira_weissflogii_0201860800,20.23,0,0,,0,0,0,,148998,Thalassiosira_weissflogii_0201860800
312,2956,Thalassiosira_weissflogii_0203443420,20.23,0,0,,0,0,0,,153506,Thalassiosira_weissflogii_0203443420
377,20784,Thalassiosira_weissflogii_0203505222,20.13,0,0,,0,0,0,,43978,Thalassiosira_weissflogii_0203505222
377,20785,Thalassiosira_weissflogii_0203443340,20.13,0,0,,0,0,0,,46089,Thalassiosira_weissflogii_0203443340
