Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 323_T2_trypsin,Area 323_T2_trypsin,#Peptides,#Unique,#Spec 323_T2_trypsin,PTM,Avg. Mass,Description
120,114,Thalassiosira_weissflogii_0203137132,54.73,6,6,1.79E6,4,4,5,Carbamidomethylation,62088,Thalassiosira_weissflogii_0203137132
120,115,Thalassiosira_weissflogii_0203168594,54.73,6,6,1.79E6,4,4,5,Carbamidomethylation,62573,Thalassiosira_weissflogii_0203168594
120,116,Thalassiosira_weissflogii_0203105640,54.73,6,6,1.79E6,4,4,5,Carbamidomethylation,62658,Thalassiosira_weissflogii_0203105640
120,117,Thalassiosira_weissflogii_0171446648,54.73,6,6,1.79E6,4,4,5,Carbamidomethylation,62997,Thalassiosira_weissflogii_0171446648
120,118,Thalassiosira_weissflogii_0171415682,54.73,5,5,1.79E6,4,4,5,Carbamidomethylation,64409,Thalassiosira_weissflogii_0171415682
120,123,Thalassiosira_weissflogii_0201769678,54.73,4,4,1.79E6,4,4,5,Carbamidomethylation,80603,Thalassiosira_weissflogii_0201769678
120,124,Thalassiosira_weissflogii_0203474176,54.73,4,4,1.79E6,4,4,5,Carbamidomethylation,88647,Thalassiosira_weissflogii_0203474176
47,48,Thalassiosira_weissflogii_0203215658,53.83,8,8,1.32E6,3,3,4,,41911,Thalassiosira_weissflogii_0203215658
47,47,tr|A0A089VPE6|A0A089VPE6_THAWE,53.83,8,8,1.32E6,3,3,4,,39725,Photosystem II protein D1 OS=Thalassiosira weissflogii OX=1577725 GN=psbA PE=3 SV=1
47,98,tr|A0A1W6FBN1|A0A1W6FBN1_THAWE,53.83,9,9,1.32E6,3,3,4,,36701,Photosystem II protein D1 (Fragment) OS=Thalassiosira weissflogii OX=1577725 GN=psbA PE=3 SV=1
131,39145,Thalassiosira_weissflogii_0171407120,53.81,18,18,1.29E6,3,3,4,,12608,Thalassiosira_weissflogii_0171407120
133,460,Thalassiosira_weissflogii_0203415430,53.79,6,6,3.26E5,3,3,4,Deamidation(N),45966,Thalassiosira_weissflogii_0203415430
133,459,Thalassiosira_weissflogii_0171358472,53.79,6,6,3.26E5,3,3,4,Deamidation(N),46566,Thalassiosira_weissflogii_0171358472
133,461,Thalassiosira_weissflogii_0201864688,53.79,8,8,3.26E5,3,3,4,Deamidation(N),37010,Thalassiosira_weissflogii_0201864688
133,462,Thalassiosira_weissflogii_0203539640,53.79,6,6,3.26E5,3,3,4,Deamidation(N),45015,Thalassiosira_weissflogii_0203539640
133,456,Thalassiosira_weissflogii_0203509184,53.79,7,7,3.26E5,3,3,4,Deamidation(N),39437,Thalassiosira_weissflogii_0203509184
133,458,Thalassiosira_weissflogii_0171420470,53.79,10,10,3.26E5,3,3,4,Deamidation(N),28334,Thalassiosira_weissflogii_0171420470
107,444,Thalassiosira_weissflogii_0203386088,53.48,5,5,6.89E5,2,1,2,,36066,Thalassiosira_weissflogii_0203386088
102,39114,Thalassiosira_weissflogii_0203613760,53.40,34,34,5.62E5,4,4,4,Oxidation (M),11493,Thalassiosira_weissflogii_0203613760
113,39138,Thalassiosira_weissflogii_0171336756,52.72,15,15,1.52E6,2,2,4,,16521,Thalassiosira_weissflogii_0171336756
113,39139,Thalassiosira_weissflogii_0171368712,52.72,15,15,1.52E6,2,2,4,,16575,Thalassiosira_weissflogii_0171368712
113,39140,Thalassiosira_weissflogii_0171434410,52.72,15,15,1.52E6,2,2,4,,16759,Thalassiosira_weissflogii_0171434410
113,39143,Thalassiosira_weissflogii_0203448400,52.72,15,15,1.52E6,2,2,4,,16936,Thalassiosira_weissflogii_0203448400
113,39141,Thalassiosira_weissflogii_0203397466,52.72,15,15,1.52E6,2,2,4,,16828,Thalassiosira_weissflogii_0203397466
113,39142,Thalassiosira_weissflogii_0201835990,52.72,15,15,1.52E6,2,2,4,,16858,Thalassiosira_weissflogii_0201835990
155,349,Thalassiosira_weissflogii_0171393296,52.47,4,4,2.04E5,2,2,2,,68578,Thalassiosira_weissflogii_0171393296
152,903,Thalassiosira_weissflogii_0203407640,51.91,7,7,5.17E5,3,3,4,Carbamidomethylation,43350,Thalassiosira_weissflogii_0203407640
148,283,Thalassiosira_weissflogii_0203386184,51.28,9,9,3.74E5,2,2,4,Oxidation (M),21385,Thalassiosira_weissflogii_0203386184
167,39118,Thalassiosira_weissflogii_0203183002,51.09,8,8,4.32E5,2,2,3,Carbamidomethylation,36908,Thalassiosira_weissflogii_0203183002
167,39119,Thalassiosira_weissflogii_0201786012,51.09,8,8,4.32E5,2,2,3,Carbamidomethylation,38393,Thalassiosira_weissflogii_0201786012
123,25796,Thalassiosira_weissflogii_0201860412,50.98,2,2,5.2E5,2,2,6,,120466,Thalassiosira_weissflogii_0201860412
138,272,Thalassiosira_weissflogii_0201828982,50.86,7,7,9.27E5,3,3,3,,51037,Thalassiosira_weissflogii_0201828982
138,271,Thalassiosira_weissflogii_0171334830,50.86,8,8,9.27E5,3,3,3,,46966,Thalassiosira_weissflogii_0171334830
138,273,Thalassiosira_weissflogii_0201801470,50.86,7,7,9.27E5,3,3,3,,54899,Thalassiosira_weissflogii_0201801470
103,3108,Thalassiosira_weissflogii_0203311800,50.69,6,6,7.18E5,3,3,6,,46404,Thalassiosira_weissflogii_0203311800
169,39126,Thalassiosira_weissflogii_0201757792,50.67,3,3,3.3E5,1,1,2,Carbamidomethylation,35074,Thalassiosira_weissflogii_0201757792
194,39144,Thalassiosira_weissflogii_0203383964,50.54,3,3,2.44E5,2,2,3,Carbamidomethylation,74954,Thalassiosira_weissflogii_0203383964
194,39146,Thalassiosira_weissflogii_0203477356,50.54,3,3,2.44E5,2,2,3,Carbamidomethylation,61281,Thalassiosira_weissflogii_0203477356
194,39147,Thalassiosira_weissflogii_0203353274,50.54,3,3,2.44E5,2,2,3,Carbamidomethylation,61463,Thalassiosira_weissflogii_0203353274
194,39148,Thalassiosira_weissflogii_0203632302,50.54,3,3,2.44E5,2,2,3,Carbamidomethylation,72052,Thalassiosira_weissflogii_0203632302
194,39149,Thalassiosira_weissflogii_0171356274,50.54,2,2,2.44E5,2,2,3,Carbamidomethylation,100462,Thalassiosira_weissflogii_0171356274
194,39150,Thalassiosira_weissflogii_0203168354,50.54,2,2,2.44E5,2,2,3,Carbamidomethylation,102505,Thalassiosira_weissflogii_0203168354
117,39104,Thalassiosira_weissflogii_0203479218,50.49,7,7,5.67E5,4,4,5,Carbamidomethylation,53480,Thalassiosira_weissflogii_0203479218
170,39156,Thalassiosira_weissflogii_0203319140,50.31,3,3,4.4E5,2,2,2,Carbamidomethylation,43864,Thalassiosira_weissflogii_0203319140
156,435,Thalassiosira_weissflogii_0203249050,50.20,5,5,7.94E4,3,1,3,,47983,Thalassiosira_weissflogii_0203249050
98,1073,Thalassiosira_weissflogii_0203176104,49.69,3,3,4.85E5,1,1,1,,36010,Thalassiosira_weissflogii_0203176104
98,1074,Thalassiosira_weissflogii_0203395622,49.69,2,2,4.85E5,1,1,1,,37003,Thalassiosira_weissflogii_0203395622
110,39105,Thalassiosira_weissflogii_0203294658,49.08,16,16,4.56E5,3,3,4,Oxidation (M),17535,Thalassiosira_weissflogii_0203294658
121,39108,Thalassiosira_weissflogii_0171372482,48.75,6,6,6.2E5,3,3,4,,35580,Thalassiosira_weissflogii_0171372482
108,143,Thalassiosira_weissflogii_0203358160,48.48,5,5,2.31E6,2,2,3,,21786,Thalassiosira_weissflogii_0203358160
174,252,Thalassiosira_weissflogii_0201801010,48.16,5,5,2.03E5,3,3,3,Carbamidomethylation,61130,Thalassiosira_weissflogii_0201801010
174,254,Thalassiosira_weissflogii_0203551214,48.16,5,5,2.03E5,3,3,3,Carbamidomethylation,61469,Thalassiosira_weissflogii_0203551214
174,251,Thalassiosira_weissflogii_0203481454,48.16,6,6,2.03E5,3,3,3,Carbamidomethylation,59931,Thalassiosira_weissflogii_0203481454
174,253,Thalassiosira_weissflogii_0171390026,48.16,5,5,2.03E5,3,3,3,Carbamidomethylation,61779,Thalassiosira_weissflogii_0171390026
114,168,Thalassiosira_weissflogii_0171330038,48.03,10,10,1.03E6,2,2,3,Oxidation (M),24078,Thalassiosira_weissflogii_0171330038
95,281,Thalassiosira_weissflogii_0201827616,47.45,5,5,9.6E4,3,3,3,Carbamidomethylation,62612,Thalassiosira_weissflogii_0201827616
139,39158,Thalassiosira_weissflogii_0171329804,46.07,6,6,2.62E6,1,1,3,,18537,Thalassiosira_weissflogii_0171329804
185,39128,Thalassiosira_weissflogii_0203079806,46.02,6,6,2.82E5,3,3,3,,41010,Thalassiosira_weissflogii_0203079806
202,156,Thalassiosira_weissflogii_0171418338,45.68,12,12,4.46E5,3,3,3,Pyro-glu from Q,21099,Thalassiosira_weissflogii_0171418338
188,469,Thalassiosira_weissflogii_0203352472,45.62,1,1,4.65E4,2,2,2,Carbamidomethylation,326722,Thalassiosira_weissflogii_0203352472
93,96,Thalassiosira_weissflogii_0203204888,45.59,1,1,7.12E4,1,1,2,,140088,Thalassiosira_weissflogii_0203204888
124,426,Thalassiosira_weissflogii_0203122474,45.56,3,3,6.07E5,3,3,3,,114920,Thalassiosira_weissflogii_0203122474
159,868,Thalassiosira_weissflogii_0201745822,45.53,2,2,4.63E4,2,2,2,Carbamidomethylation,96074,Thalassiosira_weissflogii_0201745822
173,376,Thalassiosira_weissflogii_0171446960,45.02,2,2,7.53E5,3,3,4,,79982,Thalassiosira_weissflogii_0171446960
173,381,Thalassiosira_weissflogii_0171415738,45.02,2,2,7.53E5,3,3,4,,68100,Thalassiosira_weissflogii_0171415738
173,388,Thalassiosira_weissflogii_0171354090,45.02,2,2,7.53E5,3,3,4,,67006,Thalassiosira_weissflogii_0171354090
134,634,Thalassiosira_weissflogii_0203273400,44.29,6,6,9.26E5,2,1,6,Carbamidomethylation,25096,Thalassiosira_weissflogii_0203273400
134,625,Thalassiosira_weissflogii_0203522088,44.29,6,6,9.26E5,2,1,6,Carbamidomethylation,26794,Thalassiosira_weissflogii_0203522088
134,635,Thalassiosira_weissflogii_0201778388,44.29,6,6,9.26E5,2,1,6,Carbamidomethylation,26716,Thalassiosira_weissflogii_0201778388
112,26750,Thalassiosira_weissflogii_0203138488,43.61,5,5,4.18E6,3,3,4,,21483,Thalassiosira_weissflogii_0203138488
112,26741,Thalassiosira_weissflogii_0203335504,43.61,7,7,4.18E6,3,3,4,,15223,Thalassiosira_weissflogii_0203335504
112,26751,Thalassiosira_weissflogii_0203628552,43.61,5,5,4.18E6,3,3,4,,21293,Thalassiosira_weissflogii_0203628552
145,39125,Thalassiosira_weissflogii_0201808416,42.80,4,4,1.54E5,2,2,4,,50570,Thalassiosira_weissflogii_0201808416
127,9276,Thalassiosira_weissflogii_0201768374,42.50,3,3,8.4E4,1,1,1,,32815,Thalassiosira_weissflogii_0201768374
216,39129,Thalassiosira_weissflogii_0203145968,41.98,2,2,1.17E5,1,1,1,,49775,Thalassiosira_weissflogii_0203145968
160,39157,Thalassiosira_weissflogii_0203519424,41.92,2,2,1.29E6,2,2,3,,88436,Thalassiosira_weissflogii_0203519424
142,39103,Thalassiosira_weissflogii_0203140972,41.23,7,7,1.21E5,2,1,4,Carbamidomethylation,25984,Thalassiosira_weissflogii_0203140972
187,108,Thalassiosira_weissflogii_0201746798,41.01,2,2,4.05E5,2,2,2,Carbamidomethylation,93086,Thalassiosira_weissflogii_0201746798
195,39206,tr|A0A089VQH8|A0A089VQH8_THAWE,40.92,19,19,2.32E6,2,2,3,,9559,50S ribosomal protein L29  chloroplastic OS=Thalassiosira weissflogii OX=1577725 GN=rpl29 PE=3 SV=1
179,39111,Thalassiosira_weissflogii_0203363640,40.89,6,6,7.01E5,2,2,2,,30994,Thalassiosira_weissflogii_0203363640
179,39112,Thalassiosira_weissflogii_0201836810,40.89,5,5,7.01E5,2,2,2,,31352,Thalassiosira_weissflogii_0201836810
179,39113,Thalassiosira_weissflogii_0203277698,40.89,6,6,7.01E5,2,2,2,,26841,Thalassiosira_weissflogii_0203277698
179,39116,Thalassiosira_weissflogii_0203258884,40.89,5,5,7.01E5,2,2,2,,34897,Thalassiosira_weissflogii_0203258884
179,39117,Thalassiosira_weissflogii_0203319212,40.89,3,3,7.01E5,2,2,2,,52369,Thalassiosira_weissflogii_0203319212
182,334,Thalassiosira_weissflogii_0203445568,40.50,3,3,2.35E5,2,2,2,Carbamidomethylation,87157,Thalassiosira_weissflogii_0203445568
182,333,Thalassiosira_weissflogii_0203381698,40.50,3,3,2.35E5,2,2,2,Carbamidomethylation,84878,Thalassiosira_weissflogii_0203381698
182,335,Thalassiosira_weissflogii_0201799320,40.50,3,3,2.35E5,2,2,2,Carbamidomethylation,104874,Thalassiosira_weissflogii_0201799320
182,336,Thalassiosira_weissflogii_0203321014,40.50,2,2,2.35E5,2,2,2,Carbamidomethylation,107703,Thalassiosira_weissflogii_0203321014
182,337,Thalassiosira_weissflogii_0203475168,40.50,2,2,2.35E5,2,2,2,Carbamidomethylation,110799,Thalassiosira_weissflogii_0203475168
182,338,Thalassiosira_weissflogii_0203506230,40.50,2,2,2.35E5,2,2,2,Carbamidomethylation,117499,Thalassiosira_weissflogii_0203506230
149,644,Thalassiosira_weissflogii_0203277612,40.46,19,19,2.37E6,1,1,5,,5756,Thalassiosira_weissflogii_0203277612
212,150,Thalassiosira_weissflogii_0171394290,40.43,1,1,2.52E5,1,1,1,Carbamidomethylation,111652,Thalassiosira_weissflogii_0171394290
151,39132,Thalassiosira_weissflogii_0203217024,39.84,1,1,1.91E5,1,1,1,Carbamidomethylation,69908,Thalassiosira_weissflogii_0203217024
104,450,Thalassiosira_weissflogii_0203104108,39.74,9,9,2.48E6,2,2,5,,12050,Thalassiosira_weissflogii_0203104108
137,39225,Thalassiosira_weissflogii_0201804746,39.61,4,4,3.21E5,2,2,3,,27828,Thalassiosira_weissflogii_0201804746
92,386,Thalassiosira_weissflogii_0203397068,39.52,10,10,7.51E5,1,1,7,Oxidation (M),14970,Thalassiosira_weissflogii_0203397068
168,39182,Thalassiosira_weissflogii_0203179192,39.35,6,6,4.14E5,1,1,4,,19304,Thalassiosira_weissflogii_0203179192
163,301,Thalassiosira_weissflogii_0203150356,39.27,6,6,4.29E5,2,2,3,,26581,Thalassiosira_weissflogii_0203150356
163,302,Thalassiosira_weissflogii_0171390886,39.27,6,6,4.29E5,2,2,3,,26616,Thalassiosira_weissflogii_0171390886
238,39200,Thalassiosira_weissflogii_0201811320,38.57,1,1,3.61E4,1,1,1,,176332,Thalassiosira_weissflogii_0201811320
115,39124,Thalassiosira_weissflogii_0203374984,38.40,10,10,1.97E5,2,2,2,,22401,Thalassiosira_weissflogii_0203374984
115,39120,Thalassiosira_weissflogii_0201846194,38.40,10,10,1.97E5,2,2,2,,21179,Thalassiosira_weissflogii_0201846194
115,39121,Thalassiosira_weissflogii_0203178168,38.40,10,10,1.97E5,2,2,2,,21571,Thalassiosira_weissflogii_0203178168
115,39122,Thalassiosira_weissflogii_0171411736,38.40,10,10,1.97E5,2,2,2,,22169,Thalassiosira_weissflogii_0171411736
115,39123,Thalassiosira_weissflogii_0203156718,38.40,10,10,1.97E5,2,2,2,,22547,Thalassiosira_weissflogii_0203156718
166,212,Thalassiosira_weissflogii_0203627594,38.10,3,3,5.3E5,2,2,2,Carbamidomethylation,53619,Thalassiosira_weissflogii_0203627594
166,213,Thalassiosira_weissflogii_0203261572,38.10,3,3,5.3E5,2,2,2,Carbamidomethylation,53659,Thalassiosira_weissflogii_0203261572
183,255,Thalassiosira_weissflogii_0203082924,38.03,7,7,2.81E5,2,2,3,Pyro-glu from Q,28271,Thalassiosira_weissflogii_0203082924
407,470,Thalassiosira_weissflogii_0203584202,38.02,3,3,4E4,1,1,1,,40357,Thalassiosira_weissflogii_0203584202
158,696,Thalassiosira_weissflogii_0203362160,37.74,3,3,4.25E5,1,1,2,Carbamidomethylation,27040,Thalassiosira_weissflogii_0203362160
204,39190,Thalassiosira_weissflogii_0203171318,37.46,1,1,6.5E5,1,1,2,,62580,Thalassiosira_weissflogii_0203171318
204,39185,Thalassiosira_weissflogii_0171386104,37.46,1,1,6.5E5,1,1,2,,67757,Thalassiosira_weissflogii_0171386104
204,39181,Thalassiosira_weissflogii_0203382560,37.46,1,1,6.5E5,1,1,2,,68301,Thalassiosira_weissflogii_0203382560
204,39184,Thalassiosira_weissflogii_0203140510,37.46,2,2,6.5E5,1,1,2,,57387,Thalassiosira_weissflogii_0203140510
144,311,Thalassiosira_weissflogii_0201805882,37.35,7,7,5.61E5,2,2,2,,25794,Thalassiosira_weissflogii_0201805882
192,82,Thalassiosira_weissflogii_0203217746,36.85,4,4,3.36E4,2,2,2,,74246,Thalassiosira_weissflogii_0203217746
215,39159,Thalassiosira_weissflogii_0203334868,36.76,7,7,1.42E5,2,2,3,Carbamidomethylation; Oxidation (M),37806,Thalassiosira_weissflogii_0203334868
215,39160,Thalassiosira_weissflogii_0171419232,36.76,7,7,1.42E5,2,2,3,Carbamidomethylation; Oxidation (M),39130,Thalassiosira_weissflogii_0171419232
119,39356,Thalassiosira_weissflogii_0203350654,36.64,5,5,7.13E5,2,2,3,,24020,Thalassiosira_weissflogii_0203350654
119,39353,Thalassiosira_weissflogii_0203229676,36.64,5,5,7.13E5,2,2,3,,24216,Thalassiosira_weissflogii_0203229676
186,822,Thalassiosira_weissflogii_0203332052,36.64,8,8,5.18E5,2,2,2,,28559,Thalassiosira_weissflogii_0203332052
210,39115,Thalassiosira_weissflogii_0203090354,36.63,5,5,6.24E5,1,1,2,,30001,Thalassiosira_weissflogii_0203090354
178,537,Thalassiosira_weissflogii_0203323482,36.49,2,2,4.94E5,2,2,3,Carbamidomethylation,109686,Thalassiosira_weissflogii_0203323482
178,534,Thalassiosira_weissflogii_0201799728,36.49,2,2,4.94E5,2,2,3,Carbamidomethylation,110574,Thalassiosira_weissflogii_0201799728
178,535,Thalassiosira_weissflogii_0203263024,36.49,2,2,4.94E5,2,2,3,Carbamidomethylation,111902,Thalassiosira_weissflogii_0203263024
147,602,tr|A0A089X914|A0A089X914_THAWE,36.43,9,9,2.33E5,2,2,2,,20849,ATP synthase subunit b  chloroplastic OS=Thalassiosira weissflogii OX=1577725 GN=atpF PE=3 SV=1
217,422,Thalassiosira_weissflogii_0171421366,36.40,4,4,5.05E5,1,1,3,,27428,Thalassiosira_weissflogii_0171421366
228,609,Thalassiosira_weissflogii_0203168302,36.15,1,1,2.71E4,1,1,1,,187089,Thalassiosira_weissflogii_0203168302
243,1925,Thalassiosira_weissflogii_0203389058,35.96,4,4,1.04E5,1,1,1,,27835,Thalassiosira_weissflogii_0203389058
235,4691,Thalassiosira_weissflogii_0203230902,35.73,2,2,7.54E4,2,2,2,,120829,Thalassiosira_weissflogii_0203230902
235,3052,Thalassiosira_weissflogii_0203505328,35.73,2,2,7.54E4,2,2,2,,138494,Thalassiosira_weissflogii_0203505328
235,3053,Thalassiosira_weissflogii_0171385350,35.73,2,2,7.54E4,2,2,2,,138690,Thalassiosira_weissflogii_0171385350
235,3054,Thalassiosira_weissflogii_0171447308,35.73,2,2,7.54E4,2,2,2,,139363,Thalassiosira_weissflogii_0171447308
235,3055,Thalassiosira_weissflogii_0203350902,35.73,2,2,7.54E4,2,2,2,,140796,Thalassiosira_weissflogii_0203350902
235,3057,Thalassiosira_weissflogii_0201860766,35.73,2,2,7.54E4,2,2,2,,144992,Thalassiosira_weissflogii_0201860766
235,3058,Thalassiosira_weissflogii_0203319670,35.73,2,2,7.54E4,2,2,2,,151048,Thalassiosira_weissflogii_0203319670
235,3059,Thalassiosira_weissflogii_0203135946,35.73,2,2,7.54E4,2,2,2,,152703,Thalassiosira_weissflogii_0203135946
235,3060,Thalassiosira_weissflogii_0203200254,35.73,2,2,7.54E4,2,2,2,,153962,Thalassiosira_weissflogii_0203200254
235,39169,Thalassiosira_weissflogii_0203474240,35.73,4,4,7.54E4,2,2,2,,52673,Thalassiosira_weissflogii_0203474240
211,795,Thalassiosira_weissflogii_0203350314,35.48,10,10,1.36E5,2,2,2,,17821,Thalassiosira_weissflogii_0203350314
209,102,Thalassiosira_weissflogii_0171367858,35.39,3,3,1.99E5,1,1,1,Carbamidomethylation,31347,Thalassiosira_weissflogii_0171367858
132,39155,Thalassiosira_weissflogii_0171348256,35.15,4,4,6.19E5,2,2,4,,48509,Thalassiosira_weissflogii_0171348256
132,39154,Thalassiosira_weissflogii_0203507348,35.15,5,5,6.19E5,2,2,4,,43607,Thalassiosira_weissflogii_0203507348
132,39153,Thalassiosira_weissflogii_0201847440,35.15,4,4,6.19E5,2,2,4,,48578,Thalassiosira_weissflogii_0201847440
111,259,Thalassiosira_weissflogii_0203305774,34.89,6,6,7.9E5,2,2,4,,37155,Thalassiosira_weissflogii_0203305774
242,2738,Thalassiosira_weissflogii_0171328100,34.78,3,3,7.15E4,1,1,1,,47158,Thalassiosira_weissflogii_0171328100
203,39171,Thalassiosira_weissflogii_0203263138,34.58,6,6,3.69E5,2,2,3,,26104,Thalassiosira_weissflogii_0203263138
203,39170,Thalassiosira_weissflogii_0171385732,34.58,6,6,3.69E5,2,2,3,,25901,Thalassiosira_weissflogii_0171385732
254,39163,Thalassiosira_weissflogii_0201855018,34.45,6,6,3.39E5,2,2,2,,31427,Thalassiosira_weissflogii_0201855018
254,39164,Thalassiosira_weissflogii_0201787432,34.45,6,6,3.39E5,2,2,2,,31390,Thalassiosira_weissflogii_0201787432
175,39130,Thalassiosira_weissflogii_0203392864,34.42,3,3,4.31E5,2,2,2,,51201,Thalassiosira_weissflogii_0203392864
207,9603,Thalassiosira_weissflogii_0203108634,34.16,1,1,2.83E5,1,1,1,,62461,Thalassiosira_weissflogii_0203108634
207,9614,Thalassiosira_weissflogii_0201801436,34.16,1,1,2.83E5,1,1,1,,70760,Thalassiosira_weissflogii_0201801436
207,9615,Thalassiosira_weissflogii_0203168964,34.16,1,1,2.83E5,1,1,1,,71146,Thalassiosira_weissflogii_0203168964
207,9606,Thalassiosira_weissflogii_0203323472,34.16,1,1,2.83E5,1,1,1,,65084,Thalassiosira_weissflogii_0203323472
150,327,Thalassiosira_weissflogii_0203613796,34.04,9,9,3.35E5,2,2,2,,21033,Thalassiosira_weissflogii_0203613796
153,393,Thalassiosira_weissflogii_0203599302,33.99,2,2,3.61E5,1,1,1,,74659,Thalassiosira_weissflogii_0203599302
153,394,Thalassiosira_weissflogii_0201770288,33.99,2,2,3.61E5,1,1,1,,74792,Thalassiosira_weissflogii_0201770288
153,392,Thalassiosira_weissflogii_0171385242,33.99,2,2,3.61E5,1,1,1,,74276,Thalassiosira_weissflogii_0171385242
184,732,Thalassiosira_weissflogii_0203452420,33.82,1,1,1.58E5,1,1,1,,126454,Thalassiosira_weissflogii_0203452420
184,730,Thalassiosira_weissflogii_0201799406,33.82,1,1,1.58E5,1,1,1,,125355,Thalassiosira_weissflogii_0201799406
184,731,Thalassiosira_weissflogii_0203598524,33.82,1,1,1.58E5,1,1,1,,125335,Thalassiosira_weissflogii_0203598524
184,729,Thalassiosira_weissflogii_0203322302,33.82,1,1,1.58E5,1,1,1,,121683,Thalassiosira_weissflogii_0203322302
184,744,Thalassiosira_weissflogii_0203289744,33.82,1,1,1.58E5,1,1,1,,129369,Thalassiosira_weissflogii_0203289744
223,705,Thalassiosira_weissflogii_0203352244,33.43,0,0,1.38E5,1,1,1,,396314,Thalassiosira_weissflogii_0203352244
213,39279,Thalassiosira_weissflogii_0171421372,33.37,9,9,2.04E5,1,1,1,,13387,Thalassiosira_weissflogii_0171421372
208,39168,Thalassiosira_weissflogii_0203596428,33.31,3,3,2.29E5,1,1,1,,30007,Thalassiosira_weissflogii_0203596428
130,39288,Thalassiosira_weissflogii_0203349376,33.30,5,5,2.43E6,1,1,4,,15679,Thalassiosira_weissflogii_0203349376
130,39289,Thalassiosira_weissflogii_0201756690,33.30,5,5,2.43E6,1,1,4,,15983,Thalassiosira_weissflogii_0201756690
408,39230,Thalassiosira_weissflogii_0203289322,33.07,1,1,3.46E4,1,1,1,,104939,Thalassiosira_weissflogii_0203289322
219,39135,Thalassiosira_weissflogii_0203216570,33.02,7,7,1.36E5,2,2,2,,23028,Thalassiosira_weissflogii_0203216570
248,39234,Thalassiosira_weissflogii_0203412924,32.86,2,2,3.32E5,2,2,2,,41400,Thalassiosira_weissflogii_0203412924
248,39236,Thalassiosira_weissflogii_0203201044,32.86,2,2,3.32E5,2,2,2,,41946,Thalassiosira_weissflogii_0203201044
248,39237,Thalassiosira_weissflogii_0203443264,32.86,2,2,3.32E5,2,2,2,,42612,Thalassiosira_weissflogii_0203443264
248,39238,Thalassiosira_weissflogii_0203501738,32.86,2,2,3.32E5,2,2,2,,44243,Thalassiosira_weissflogii_0203501738
248,39233,Thalassiosira_weissflogii_0171387816,32.86,3,3,3.32E5,2,2,2,,40011,Thalassiosira_weissflogii_0171387816
248,39235,Thalassiosira_weissflogii_0201772508,32.86,2,2,3.32E5,2,2,2,,41270,Thalassiosira_weissflogii_0201772508
248,39239,Thalassiosira_weissflogii_0203228636,32.86,2,2,3.32E5,2,2,2,,42712,Thalassiosira_weissflogii_0203228636
248,39240,Thalassiosira_weissflogii_0203384552,32.86,2,2,3.32E5,2,2,2,,43206,Thalassiosira_weissflogii_0203384552
193,369,Thalassiosira_weissflogii_0201744918,32.71,4,4,1.9E5,1,1,1,,23734,Thalassiosira_weissflogii_0201744918
268,457,Thalassiosira_weissflogii_0203545546,32.58,9,9,1.49E5,2,2,2,,30926,Thalassiosira_weissflogii_0203545546
200,396,Thalassiosira_weissflogii_0203369530,32.46,2,2,1.6E5,1,1,1,,48011,Thalassiosira_weissflogii_0203369530
200,384,Thalassiosira_weissflogii_0203213458,32.46,2,2,1.6E5,1,1,1,,46772,Thalassiosira_weissflogii_0203213458
275,39260,Thalassiosira_weissflogii_0203436648,32.43,2,2,4.05E4,1,1,1,,44622,Thalassiosira_weissflogii_0203436648
218,39248,Thalassiosira_weissflogii_0171389182,31.91,3,3,2.1E5,1,1,3,,28502,Thalassiosira_weissflogii_0171389182
218,39249,Thalassiosira_weissflogii_0171432918,31.91,2,2,2.1E5,1,1,3,,45843,Thalassiosira_weissflogii_0171432918
274,6400,Thalassiosira_weissflogii_0201743346,31.88,1,1,2.92E4,1,1,1,,107208,Thalassiosira_weissflogii_0201743346
129,806,Thalassiosira_weissflogii_0203245854,31.87,5,5,9.25E5,2,2,4,,35926,Thalassiosira_weissflogii_0203245854
129,804,Thalassiosira_weissflogii_0171388408,31.87,5,5,9.25E5,2,2,4,,37015,Thalassiosira_weissflogii_0171388408
129,809,Thalassiosira_weissflogii_0203320688,31.87,3,3,9.25E5,2,2,4,,59753,Thalassiosira_weissflogii_0203320688
129,768,Thalassiosira_weissflogii_0203538068,31.87,2,2,9.25E5,2,2,4,,74993,Thalassiosira_weissflogii_0203538068
225,39347,Thalassiosira_weissflogii_0171391802,31.74,2,2,1.72E5,2,2,2,Oxidation(KPRY),118401,Thalassiosira_weissflogii_0171391802
225,39307,Thalassiosira_weissflogii_0203412378,31.74,2,2,1.72E5,2,2,2,Oxidation(KPRY),119560,Thalassiosira_weissflogii_0203412378
189,154290,Thalassiosira_weissflogii_0203602546,31.64,13,13,2.88E5,2,2,3,Carbamidomethylation,14085,Thalassiosira_weissflogii_0203602546
189,154291,Thalassiosira_weissflogii_0203443102,31.64,13,13,2.88E5,2,2,3,Carbamidomethylation,14200,Thalassiosira_weissflogii_0203443102
264,39265,Thalassiosira_weissflogii_0171390124,31.59,2,2,1.75E5,1,1,2,,36568,Thalassiosira_weissflogii_0171390124
232,39151,Thalassiosira_weissflogii_0203359996,31.38,1,1,7.36E4,1,1,1,Carbamidomethylation,122373,Thalassiosira_weissflogii_0203359996
